State,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
8,0.00202474813825399,0.000938876338018904,0.00447802841360992,4.84578671728153E-08,0.00561601722745864,0.0171449482952101,0.00665943678962773,1.82091246373607E-05,8.91414555051272E-14,0.045846765697022,0.182333309508956,2.84693415372464E-06,7.75942819575519E-05,2.14288349651039E-10,0.00249738323102104,0.0889116814409619,0.00332897119745133,0.00548360328960845,5.59524573732785E-10,0.000505833220812056,
9,4.90833099096955E-05,0.00959320664151083,0.117483479454918,0.00486104360689463,0.0534953067289086,0.000486686983413731,1.50446482971379E-08,0.0774101549807782,3.34102047618016E-06,0.0251523657667236,4.47501162979014E-06,0.00460463830016836,0.000838426222264062,1.96077015357238E-05,0.000578815158510085,0.0057683604290562,0.198490230880205,0.0549707805079325,7.27235159574702E-09,0.00104379626980715,
10,0.0642967678256561,0.00151784015256387,0.00913766696038445,6.97936415954274E-06,0.00220865269524048,0.00655790522253886,0.358794517136557,0.0013311669181366,0.319165036425221,0.000407643945369164,0.000626666632014958,0.0294777236111444,0.0157270693559891,1.11389222537011E-08,0.027959954143165,0.00749219267130617,0.00131390781022484,7.81652654397322E-09,0.855592125249828,0.00336245853013359,
11,0.001422107420841,8.25037956399085E-06,0.0297480852536492,0.00032955384467552,0.0144078091389508,1.42425660948814E-05,6.63904542897476E-06,0.00374098179348374,0.46195801727514,0.000183973678638421,1.09487972882098E-06,6.5611170430319E-05,2.41152043464222E-09,4.73832802651082E-08,0.000118215508021687,1.45595716409373E-06,0.0080000689768706,2.97368533539231E-12,0.0232153782927682,0.0283624738782823,
12,1.46888450227631E-06,0.205244077274484,0.363922662463998,0.011710738939378,0.00201688392346078,0.00504741965040508,0.123386947555451,0.223832908139075,1.15180517126092E-06,0.00017567109430656,0.0102876062493439,0.000539408940421101,0.177199035615883,4.2464982985409E-06,0.00170939473799719,5.70961406080466E-07,0.324875220913659,0.167052620384299,0.000135764272636713,0.00144494468230092,
13,1.12539691070821E-06,0.137213837247043,0.0632584877642954,0.0253576236799802,1.67942018101056E-05,0.0261407147889947,2.38486915904159E-06,5.76368681800794E-07,2.71408140685336E-09,0.0519015429443918,0.0238066381238245,0.0906123068422977,0.000653096550728079,0.409082861245196,0.0981929199085201,4.81153964213536E-05,0.000572711062080862,0.000711888732692191,5.32648453883455E-08,0.0352478059974946,
14,0.000407207564996633,0.0337998682841419,0.000172845854411319,0.0132056090577253,0.00344877888791036,0.000103160201097742,0.0165288306152411,2.33609361242495E-06,8.65041456860908E-05,0.0640763249784785,1.23699447641434E-05,0.00668527740615084,0.000783224076001469,0.0504823463284247,0.0816391407538002,0.0790304485465947,0.000192704002291578,0.249636217651939,0.00558975823324222,0.00198125915822141,
15,1.70543425952358E-09,0.0779880927514883,0.00598679622561573,0.124964688448452,0.0046785284687779,0.0026928625792766,0.408315521049133,1.71993878596367E-06,7.27480275554969E-13,4.12716964508599E-05,6.24298199914889E-05,0.00621866082260406,4.87137516370945E-06,0.417139616096477,0.30479924188012,0.0280547391735523,2.3269362874017E-06,0.00172098738405948,2.25078751930139E-05,0.0147079312337467,
16,0.000436255778223538,0.00159742284079257,0.00163419279997887,0.00177932415035684,0.349747448019658,2.93706050096782E-05,5.19630282920756E-07,0.186493693272504,0.00399235015632538,0.0221824635962021,1.43614355542055E-05,0.0698080830612715,7.86079805265826E-05,8.42045520728923E-06,0.0030081397044597,7.4131685139466E-06,0.00191162510356309,7.23441662575819E-05,5.71966633614409E-05,1.4816382023577E-05,
17,0.0183668254958596,0.0513325198270482,0.0001862727044542,0.327582807423953,0.00013304675096238,0.149343431232872,0.00924524917035148,0.13959128660593,0.000640190065666162,0.00830837914634097,0.485129018275013,0.0034619542135756,0.0531632496809917,0.00209363522551148,0.0227302781983046,1.51761470180172E-05,0.0928297624439201,0.00132734270427497,0.0138266464577217,4.15134300262303E-06,
18,0.0199864634921226,0.000963560049808383,0.00569571812294684,0.0129327831830693,3.43212471751072E-06,0.000165476764392329,4.26552943697593E-09,1.45463097892512E-06,3.27845785098107E-07,0.0809536332357928,0.0290784278321508,3.40200493758549E-14,0.00204902425692244,0.000188089789110641,0.0239063492568141,0.0100931896585239,0.000402595411516125,0.00388946399616855,7.20779827960254E-08,0.164516233390294,
19,0.134016516473964,0.0528688166987771,4.83873735933187E-08,0.000212988085190623,0.000330705079263757,4.02807925180838E-06,0.000120946296561642,8.12919948695454E-07,0.0916023900143275,0.00336720105388451,6.62777037443844E-06,9.95071037308933E-06,0.697480156117771,0.0791283198424901,0.0852532236430219,0.0813618491032169,0.000730168887224611,0.118220787040309,0.0201632419661237,0.000118933855944678,
Emissions,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,
0,0.681019707338883,2.56188591442299E-05,1.39168145795897E-09,0.00173604500262863,0.998875887660982,9.67523844848406E-07,1.01661279906174E-06,0.983882616767619,0.736856289935401,0.121080524948807,3.23361793492624E-10,3.64146776708902E-14,0.00482298871819641,0.00730603128663138,0.170290057362022,0.288475836786854,0.00014477555960437,0.00161424288447437,0.0130303646003602,0.0126162897198024,
1,4.9804692700218E-14,0.0104075596622539,0.00174816814650732,0.0111908982718274,6.02706750030897E-05,0.000145835149534283,0.00582609247086779,2.7237448590438E-05,1.68268978942625E-26,0.118049033657186,0.0197031050015026,9.78506213942841E-16,0.000100513631612288,0.000105621577805297,0.736092274101962,0.586156737485696,0.0803435120063785,3.02987161740882E-08,1.48197526539192E-10,0.785963955806231,
2,0.00379400839936542,0.0790598841440656,0.013585818756724,0.0338791122382638,0.000571999147857591,0.699038572231048,0.305457530731503,0.00664972187295177,0.0489549431781865,0.130233265259688,0.9394512100217,0.998791404792765,0.815328585792756,0.032301867088563,0.0545032129930628,0.000743784084421793,0.224998457601336,0.152280742073873,0.409682469875753,0.0960130856919367,
3,1.1223922223753E-16,0.0279902662198136,0.117879963008883,0.000418171561145632,2.36510792801567E-08,0.000243893949438113,2.22810308577518E-06,0.00733615847137635,7.7064993379175E-27,0.347752383181454,1.62290674581774E-09,2.08362349721409E-13,0.00183360992130693,8.31402065863182E-09,0.00107795303144474,0.120437506450243,0.01863530003824,9.2228115047178E-09,2.94063081547728E-14,0.101478096460988,
4,0.31211725377012,0.000293346760180447,1.51453933891482E-09,0.0153528772320472,2.04067893719453E-10,3.26250425544504E-07,0.687030530080127,1.63186591709583E-06,0.210986015228285,0.250553938316876,1.26415752959158E-13,7.9466016154377E-16,2.96429995218737E-05,0.00106483871188363,6.58158778674715E-06,6.5645639530596E-08,3.96871510291505E-07,0.000228403176984251,0.577286995946514,0.00384212800677821,
5,0.00306903049158364,0.000688214148582655,0.0775354342472,0.888430651523663,2.70740970926712E-06,0.000130775808924148,1.3415847955736E-07,0.000803687823270531,0.00320275165813015,0.026350098095334,5.15672362193445E-06,0.00120859434494735,0.000425778808548253,0.956344368346287,0.000130710259182381,0.000545801675404465,0.66653776477432,0.00177882974414625,1.69427702325884E-07,7.73923193036773E-05,
6,9.18820029042585E-20,0.881535110205967,0.789250612934466,0.0489922441704221,0.000489111251296831,0.300439629086781,0.00168246784314708,0.00129894575027706,1.43025445429502E-28,0.0059807565406676,0.0408405263067865,8.62066024979621E-10,0.177458880128075,0.00287726467481585,0.0378992106645359,0.00364026787174665,0.00933979314861085,0.844097742598996,1.45307520365402E-12,9.05199496572262E-06,
